Datetime;PJM_Load_MW;Weekday;Date;Year;Month;Season;Day;Time;Hour;Minute;Week;DayOfWeek;LeapYear
1999-04-26 21:00:00;3;Monday;1999-04-26;1999;4;Spring;26;21:00:00;21;0;17;0;False
1999-04-26 22:00:00;3;Monday;1999-04-26;1999;4;Spring;26;22:00:00;22;0;17;0;False
1999-04-26 23:00:00;3;Monday;1999-04-26;1999;4;Spring;26;23:00:00;23;0;17;0;False
1999-04-27 00:00:00;2;Tuesday;1999-04-27;1999;4;Spring;27;00:00:00;0;0;17;1;False
1999-04-27 01:00:00;2;Tuesday;1999-04-27;1999;4;Spring;27;01:00:00;1;0;17;1;False
1999-04-27 02:00:00;2;Tuesday;1999-04-27;1999;4;Spring;27;02:00:00;2;0;17;1;False
1999-04-27 03:00:00;2;Tuesday;1999-04-27;1999;4;Spring;27;03:00:00;3;0;17;1;False
1999-04-27 04:00:00;2;Tuesday;1999-04-27;1999;4;Spring;27;04:00:00;4;0;17;1;False
1999-04-27 05:00:00;2;Tuesday;1999-04-27;1999;4;Spring;27;05:00:00;5;0;17;1;False
1999-04-27 06:00:00;2;Tuesday;1999-04-27;1999;4;Spring;27;06:00:00;6;0;17;1;False
1999-04-27 07:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;07:00:00;7;0;17;1;False
1999-04-27 08:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;08:00:00;8;0;17;1;False
1999-04-27 09:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;09:00:00;9;0;17;1;False
1999-04-27 10:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;10:00:00;10;0;17;1;False
1999-04-27 11:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;11:00:00;11;0;17;1;False
1999-04-27 12:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;12:00:00;12;0;17;1;False
1999-04-27 13:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;13:00:00;13;0;17;1;False
1999-04-27 14:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;14:00:00;14;0;17;1;False
1999-04-27 15:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;15:00:00;15;0;17;1;False
1999-04-27 16:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;16:00:00;16;0;17;1;False
1999-04-27 17:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;17:00:00;17;0;17;1;False
1999-04-27 18:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;18:00:00;18;0;17;1;False
1999-04-27 19:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;19:00:00;19;0;17;1;False
1999-04-27 20:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;20:00:00;20;0;17;1;False
1999-04-27 21:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;21:00:00;21;0;17;1;False
1999-04-27 22:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;22:00:00;22;0;17;1;False
1999-04-27 23:00:00;3;Tuesday;1999-04-27;1999;4;Spring;27;23:00:00;23;0;17;1;False
1999-04-28 00:00:00;2;Wednesday;1999-04-28;1999;4;Spring;28;00:00:00;0;0;17;2;False
1999-04-28 01:00:00;2;Wednesday;1999-04-28;1999;4;Spring;28;01:00:00;1;0;17;2;False
1999-04-28 02:00:00;2;Wednesday;1999-04-28;1999;4;Spring;28;02:00:00;2;0;17;2;False
1999-04-28 03:00:00;2;Wednesday;1999-04-28;1999;4;Spring;28;03:00:00;3;0;17;2;False
1999-04-28 04:00:00;2;Wednesday;1999-04-28;1999;4;Spring;28;04:00:00;4;0;17;2;False
1999-04-28 05:00:00;2;Wednesday;1999-04-28;1999;4;Spring;28;05:00:00;5;0;17;2;False
1999-04-28 06:00:00;2;Wednesday;1999-04-28;1999;4;Spring;28;06:00:00;6;0;17;2;False
1999-04-28 07:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;07:00:00;7;0;17;2;False
1999-04-28 08:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;08:00:00;8;0;17;2;False
1999-04-28 09:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;09:00:00;9;0;17;2;False
1999-04-28 10:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;10:00:00;10;0;17;2;False
1999-04-28 11:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;11:00:00;11;0;17;2;False
1999-04-28 12:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;12:00:00;12;0;17;2;False
1999-04-28 13:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;13:00:00;13;0;17;2;False
1999-04-28 14:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;14:00:00;14;0;17;2;False
1999-04-28 15:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;15:00:00;15;0;17;2;False
1999-04-28 16:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;16:00:00;16;0;17;2;False
1999-04-28 17:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;17:00:00;17;0;17;2;False
1999-04-28 18:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;18:00:00;18;0;17;2;False
1999-04-28 19:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;19:00:00;19;0;17;2;False
1999-04-28 20:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;20:00:00;20;0;17;2;False
1999-04-28 21:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;21:00:00;21;0;17;2;False
1999-04-28 22:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;22:00:00;22;0;17;2;False
1999-04-28 23:00:00;3;Wednesday;1999-04-28;1999;4;Spring;28;23:00:00;23;0;17;2;False
1999-04-29 00:00:00;2;Thursday;1999-04-29;1999;4;Spring;29;00:00:00;0;0;17;3;False
1999-04-29 01:00:00;2;Thursday;1999-04-29;1999;4;Spring;29;01:00:00;1;0;17;3;False
1999-04-29 02:00:00;2;Thursday;1999-04-29;1999;4;Spring;29;02:00:00;2;0;17;3;False
1999-04-29 03:00:00;2;Thursday;1999-04-29;1999;4;Spring;29;03:00:00;3;0;17;3;False
1999-04-29 04:00:00;2;Thursday;1999-04-29;1999;4;Spring;29;04:00:00;4;0;17;3;False
1999-04-29 05:00:00;2;Thursday;1999-04-29;1999;4;Spring;29;05:00:00;5;0;17;3;False
1999-04-29 06:00:00;2;Thursday;1999-04-29;1999;4;Spring;29;06:00:00;6;0;17;3;False
1999-04-29 07:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;07:00:00;7;0;17;3;False
1999-04-29 08:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;08:00:00;8;0;17;3;False
1999-04-29 09:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;09:00:00;9;0;17;3;False
1999-04-29 10:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;10:00:00;10;0;17;3;False
1999-04-29 11:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;11:00:00;11;0;17;3;False
1999-04-29 12:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;12:00:00;12;0;17;3;False
1999-04-29 13:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;13:00:00;13;0;17;3;False
1999-04-29 14:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;14:00:00;14;0;17;3;False
1999-04-29 15:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;15:00:00;15;0;17;3;False
1999-04-29 16:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;16:00:00;16;0;17;3;False
1999-04-29 17:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;17:00:00;17;0;17;3;False
1999-04-29 18:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;18:00:00;18;0;17;3;False
1999-04-29 19:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;19:00:00;19;0;17;3;False
1999-04-29 20:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;20:00:00;20;0;17;3;False
1999-04-29 21:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;21:00:00;21;0;17;3;False
1999-04-29 22:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;22:00:00;22;0;17;3;False
1999-04-29 23:00:00;3;Thursday;1999-04-29;1999;4;Spring;29;23:00:00;23;0;17;3;False
1999-04-30 00:00:00;2;Friday;1999-04-30;1999;4;Spring;30;00:00:00;0;0;17;4;False
1999-04-30 01:00:00;2;Friday;1999-04-30;1999;4;Spring;30;01:00:00;1;0;17;4;False
1999-04-30 02:00:00;2;Friday;1999-04-30;1999;4;Spring;30;02:00:00;2;0;17;4;False
1999-04-30 03:00:00;2;Friday;1999-04-30;1999;4;Spring;30;03:00:00;3;0;17;4;False
1999-04-30 04:00:00;2;Friday;1999-04-30;1999;4;Spring;30;04:00:00;4;0;17;4;False
1999-04-30 05:00:00;2;Friday;1999-04-30;1999;4;Spring;30;05:00:00;5;0;17;4;False
1999-04-30 06:00:00;2;Friday;1999-04-30;1999;4;Spring;30;06:00:00;6;0;17;4;False
1999-04-30 07:00:00;3;Friday;1999-04-30;1999;4;Spring;30;07:00:00;7;0;17;4;False
1999-04-30 08:00:00;3;Friday;1999-04-30;1999;4;Spring;30;08:00:00;8;0;17;4;False
1999-04-30 09:00:00;3;Friday;1999-04-30;1999;4;Spring;30;09:00:00;9;0;17;4;False
1999-04-30 10:00:00;3;Friday;1999-04-30;1999;4;Spring;30;10:00:00;10;0;17;4;False
1999-04-30 11:00:00;3;Friday;1999-04-30;1999;4;Spring;30;11:00:00;11;0;17;4;False
1999-04-30 12:00:00;3;Friday;1999-04-30;1999;4;Spring;30;12:00:00;12;0;17;4;False
1999-04-30 13:00:00;3;Friday;1999-04-30;1999;4;Spring;30;13:00:00;13;0;17;4;False
1999-04-30 14:00:00;3;Friday;1999-04-30;1999;4;Spring;30;14:00:00;14;0;17;4;False
1999-04-30 15:00:00;3;Friday;1999-04-30;1999;4;Spring;30;15:00:00;15;0;17;4;False
1999-04-30 16:00:00;3;Friday;1999-04-30;1999;4;Spring;30;16:00:00;16;0;17;4;False
1999-04-30 17:00:00;3;Friday;1999-04-30;1999;4;Spring;30;17:00:00;17;0;17;4;False
1999-04-30 18:00:00;3;Friday;1999-04-30;1999;4;Spring;30;18:00:00;18;0;17;4;False
1999-04-30 19:00:00;3;Friday;1999-04-30;1999;4;Spring;30;19:00:00;19;0;17;4;False
1999-04-30 20:00:00;3;Friday;1999-04-30;1999;4;Spring;30;20:00:00;20;0;17;4;False
1999-04-30 21:00:00;3;Friday;1999-04-30;1999;4;Spring;30;21:00:00;21;0;17;4;False
1999-04-30 22:00:00;3;Friday;1999-04-30;1999;4;Spring;30;22:00:00;22;0;17;4;False
1999-04-30 23:00:00;2;Friday;1999-04-30;1999;4;Spring;30;23:00:00;23;0;17;4;False
1999-05-01 00:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;00:00:00;0;0;17;5;False
1999-05-01 01:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;01:00:00;1;0;17;5;False
1999-05-01 02:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;02:00:00;2;0;17;5;False
1999-05-01 03:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;03:00:00;3;0;17;5;False
1999-05-01 04:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;04:00:00;4;0;17;5;False
1999-05-01 05:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;05:00:00;5;0;17;5;False
1999-05-01 06:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;06:00:00;6;0;17;5;False
1999-05-01 07:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;07:00:00;7;0;17;5;False
1999-05-01 08:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;08:00:00;8;0;17;5;False
1999-05-01 09:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;09:00:00;9;0;17;5;False
1999-05-01 10:00:00;3;Saturday;1999-05-01;1999;5;Spring;1;10:00:00;10;0;17;5;False
1999-05-01 11:00:00;3;Saturday;1999-05-01;1999;5;Spring;1;11:00:00;11;0;17;5;False
1999-05-01 12:00:00;3;Saturday;1999-05-01;1999;5;Spring;1;12:00:00;12;0;17;5;False
1999-05-01 13:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;13:00:00;13;0;17;5;False
1999-05-01 14:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;14:00:00;14;0;17;5;False
1999-05-01 15:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;15:00:00;15;0;17;5;False
1999-05-01 16:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;16:00:00;16;0;17;5;False
1999-05-01 17:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;17:00:00;17;0;17;5;False
1999-05-01 18:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;18:00:00;18;0;17;5;False
1999-05-01 19:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;19:00:00;19;0;17;5;False
1999-05-01 20:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;20:00:00;20;0;17;5;False
1999-05-01 21:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;21:00:00;21;0;17;5;False
1999-05-01 22:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;22:00:00;22;0;17;5;False
1999-05-01 23:00:00;2;Saturday;1999-05-01;1999;5;Spring;1;23:00:00;23;0;17;5;False
1999-05-02 00:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;00:00:00;0;0;17;6;False
1999-05-02 01:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;01:00:00;1;0;17;6;False
1999-05-02 02:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;02:00:00;2;0;17;6;False
1999-05-02 03:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;03:00:00;3;0;17;6;False
1999-05-02 04:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;04:00:00;4;0;17;6;False
1999-05-02 05:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;05:00:00;5;0;17;6;False
1999-05-02 06:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;06:00:00;6;0;17;6;False
1999-05-02 07:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;07:00:00;7;0;17;6;False
1999-05-02 08:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;08:00:00;8;0;17;6;False
1999-05-02 09:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;09:00:00;9;0;17;6;False
1999-05-02 10:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;10:00:00;10;0;17;6;False
1999-05-02 11:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;11:00:00;11;0;17;6;False
1999-05-02 12:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;12:00:00;12;0;17;6;False
1999-05-02 13:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;13:00:00;13;0;17;6;False
1999-05-02 14:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;14:00:00;14;0;17;6;False
1999-05-02 15:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;15:00:00;15;0;17;6;False
1999-05-02 16:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;16:00:00;16;0;17;6;False
1999-05-02 17:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;17:00:00;17;0;17;6;False
1999-05-02 18:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;18:00:00;18;0;17;6;False
1999-05-02 19:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;19:00:00;19;0;17;6;False
1999-05-02 20:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;20:00:00;20;0;17;6;False
1999-05-02 21:00:00;3;Sunday;1999-05-02;1999;5;Spring;2;21:00:00;21;0;17;6;False
1999-05-02 22:00:00;3;Sunday;1999-05-02;1999;5;Spring;2;22:00:00;22;0;17;6;False
1999-05-02 23:00:00;2;Sunday;1999-05-02;1999;5;Spring;2;23:00:00;23;0;17;6;False
1999-05-03 00:00:00;2;Monday;1999-05-03;1999;5;Spring;3;00:00:00;0;0;18;0;False
1999-05-03 01:00:00;2;Monday;1999-05-03;1999;5;Spring;3;01:00:00;1;0;18;0;False
1999-05-03 02:00:00;2;Monday;1999-05-03;1999;5;Spring;3;02:00:00;2;0;18;0;False
1999-05-03 03:00:00;2;Monday;1999-05-03;1999;5;Spring;3;03:00:00;3;0;18;0;False
1999-05-03 04:00:00;2;Monday;1999-05-03;1999;5;Spring;3;04:00:00;4;0;18;0;False
1999-05-03 05:00:00;2;Monday;1999-05-03;1999;5;Spring;3;05:00:00;5;0;18;0;False
1999-05-03 06:00:00;2;Monday;1999-05-03;1999;5;Spring;3;06:00:00;6;0;18;0;False
1999-05-03 07:00:00;2;Monday;1999-05-03;1999;5;Spring;3;07:00:00;7;0;18;0;False
1999-05-03 08:00:00;3;Monday;1999-05-03;1999;5;Spring;3;08:00:00;8;0;18;0;False
1999-05-03 09:00:00;3;Monday;1999-05-03;1999;5;Spring;3;09:00:00;9;0;18;0;False
1999-05-03 10:00:00;3;Monday;1999-05-03;1999;5;Spring;3;10:00:00;10;0;18;0;False
1999-05-03 11:00:00;3;Monday;1999-05-03;1999;5;Spring;3;11:00:00;11;0;18;0;False
1999-05-03 12:00:00;3;Monday;1999-05-03;1999;5;Spring;3;12:00:00;12;0;18;0;False
1999-05-03 13:00:00;3;Monday;1999-05-03;1999;5;Spring;3;13:00:00;13;0;18;0;False
1999-05-03 14:00:00;3;Monday;1999-05-03;1999;5;Spring;3;14:00:00;14;0;18;0;False
1999-05-03 15:00:00;3;Monday;1999-05-03;1999;5;Spring;3;15:00:00;15;0;18;0;False
1999-05-03 16:00:00;3;Monday;1999-05-03;1999;5;Spring;3;16:00:00;16;0;18;0;False
1999-05-03 17:00:00;3;Monday;1999-05-03;1999;5;Spring;3;17:00:00;17;0;18;0;False
1999-05-03 18:00:00;3;Monday;1999-05-03;1999;5;Spring;3;18:00:00;18;0;18;0;False
1999-05-03 19:00:00;3;Monday;1999-05-03;1999;5;Spring;3;19:00:00;19;0;18;0;False
1999-05-03 20:00:00;3;Monday;1999-05-03;1999;5;Spring;3;20:00:00;20;0;18;0;False
1999-05-03 21:00:00;3;Monday;1999-05-03;1999;5;Spring;3;21:00:00;21;0;18;0;False
1999-05-03 22:00:00;3;Monday;1999-05-03;1999;5;Spring;3;22:00:00;22;0;18;0;False
1999-05-03 23:00:00;3;Monday;1999-05-03;1999;5;Spring;3;23:00:00;23;0;18;0;False
1999-05-04 00:00:00;2;Tuesday;1999-05-04;1999;5;Spring;4;00:00:00;0;0;18;1;False
1999-05-04 01:00:00;2;Tuesday;1999-05-04;1999;5;Spring;4;01:00:00;1;0;18;1;False
1999-05-04 02:00:00;2;Tuesday;1999-05-04;1999;5;Spring;4;02:00:00;2;0;18;1;False
1999-05-04 03:00:00;2;Tuesday;1999-05-04;1999;5;Spring;4;03:00:00;3;0;18;1;False
1999-05-04 04:00:00;2;Tuesday;1999-05-04;1999;5;Spring;4;04:00:00;4;0;18;1;False
1999-05-04 05:00:00;2;Tuesday;1999-05-04;1999;5;Spring;4;05:00:00;5;0;18;1;False
1999-05-04 06:00:00;2;Tuesday;1999-05-04;1999;5;Spring;4;06:00:00;6;0;18;1;False
1999-05-04 07:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;07:00:00;7;0;18;1;False
1999-05-04 08:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;08:00:00;8;0;18;1;False
1999-05-04 09:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;09:00:00;9;0;18;1;False
1999-05-04 10:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;10:00:00;10;0;18;1;False
1999-05-04 11:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;11:00:00;11;0;18;1;False
1999-05-04 12:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;12:00:00;12;0;18;1;False
1999-05-04 13:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;13:00:00;13;0;18;1;False
1999-05-04 14:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;14:00:00;14;0;18;1;False
1999-05-04 15:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;15:00:00;15;0;18;1;False
1999-05-04 16:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;16:00:00;16;0;18;1;False
1999-05-04 17:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;17:00:00;17;0;18;1;False
1999-05-04 18:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;18:00:00;18;0;18;1;False
1999-05-04 19:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;19:00:00;19;0;18;1;False
1999-05-04 20:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;20:00:00;20;0;18;1;False
1999-05-04 21:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;21:00:00;21;0;18;1;False
1999-05-04 22:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;22:00:00;22;0;18;1;False
1999-05-04 23:00:00;3;Tuesday;1999-05-04;1999;5;Spring;4;23:00:00;23;0;18;1;False
1999-05-05 00:00:00;2;Wednesday;1999-05-05;1999;5;Spring;5;00:00:00;0;0;18;2;False
1999-05-05 01:00:00;2;Wednesday;1999-05-05;1999;5;Spring;5;01:00:00;1;0;18;2;False
1999-05-05 02:00:00;2;Wednesday;1999-05-05;1999;5;Spring;5;02:00:00;2;0;18;2;False
1999-05-05 03:00:00;2;Wednesday;1999-05-05;1999;5;Spring;5;03:00:00;3;0;18;2;False
1999-05-05 04:00:00;2;Wednesday;1999-05-05;1999;5;Spring;5;04:00:00;4;0;18;2;False
1999-05-05 05:00:00;2;Wednesday;1999-05-05;1999;5;Spring;5;05:00:00;5;0;18;2;False
1999-05-05 06:00:00;2;Wednesday;1999-05-05;1999;5;Spring;5;06:00:00;6;0;18;2;False
1999-05-05 07:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;07:00:00;7;0;18;2;False
1999-05-05 08:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;08:00:00;8;0;18;2;False
1999-05-05 09:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;09:00:00;9;0;18;2;False
1999-05-05 10:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;10:00:00;10;0;18;2;False
1999-05-05 11:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;11:00:00;11;0;18;2;False
1999-05-05 12:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;12:00:00;12;0;18;2;False
1999-05-05 13:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;13:00:00;13;0;18;2;False
1999-05-05 14:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;14:00:00;14;0;18;2;False
1999-05-05 15:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;15:00:00;15;0;18;2;False
1999-05-05 16:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;16:00:00;16;0;18;2;False
1999-05-05 17:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;17:00:00;17;0;18;2;False
1999-05-05 18:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;18:00:00;18;0;18;2;False
1999-05-05 19:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;19:00:00;19;0;18;2;False
1999-05-05 20:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;20:00:00;20;0;18;2;False
1999-05-05 21:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;21:00:00;21;0;18;2;False
1999-05-05 22:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;22:00:00;22;0;18;2;False
1999-05-05 23:00:00;3;Wednesday;1999-05-05;1999;5;Spring;5;23:00:00;23;0;18;2;False
1999-05-06 00:00:00;2;Thursday;1999-05-06;1999;5;Spring;6;00:00:00;0;0;18;3;False
1999-05-06 01:00:00;2;Thursday;1999-05-06;1999;5;Spring;6;01:00:00;1;0;18;3;False
1999-05-06 02:00:00;2;Thursday;1999-05-06;1999;5;Spring;6;02:00:00;2;0;18;3;False
1999-05-06 03:00:00;2;Thursday;1999-05-06;1999;5;Spring;6;03:00:00;3;0;18;3;False
1999-05-06 04:00:00;2;Thursday;1999-05-06;1999;5;Spring;6;04:00:00;4;0;18;3;False
1999-05-06 05:00:00;2;Thursday;1999-05-06;1999;5;Spring;6;05:00:00;5;0;18;3;False
1999-05-06 06:00:00;2;Thursday;1999-05-06;1999;5;Spring;6;06:00:00;6;0;18;3;False
1999-05-06 07:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;07:00:00;7;0;18;3;False
1999-05-06 08:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;08:00:00;8;0;18;3;False
1999-05-06 09:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;09:00:00;9;0;18;3;False
1999-05-06 10:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;10:00:00;10;0;18;3;False
1999-05-06 11:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;11:00:00;11;0;18;3;False
1999-05-06 12:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;12:00:00;12;0;18;3;False
1999-05-06 13:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;13:00:00;13;0;18;3;False
1999-05-06 14:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;14:00:00;14;0;18;3;False
1999-05-06 15:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;15:00:00;15;0;18;3;False
1999-05-06 16:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;16:00:00;16;0;18;3;False
1999-05-06 17:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;17:00:00;17;0;18;3;False
1999-05-06 18:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;18:00:00;18;0;18;3;False
1999-05-06 19:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;19:00:00;19;0;18;3;False
1999-05-06 20:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;20:00:00;20;0;18;3;False
1999-05-06 21:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;21:00:00;21;0;18;3;False
1999-05-06 22:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;22:00:00;22;0;18;3;False
1999-05-06 23:00:00;3;Thursday;1999-05-06;1999;5;Spring;6;23:00:00;23;0;18;3;False
1999-05-07 00:00:00;2;Friday;1999-05-07;1999;5;Spring;7;00:00:00;0;0;18;4;False
1999-05-07 01:00:00;2;Friday;1999-05-07;1999;5;Spring;7;01:00:00;1;0;18;4;False
1999-05-07 02:00:00;2;Friday;1999-05-07;1999;5;Spring;7;02:00:00;2;0;18;4;False
1999-05-07 03:00:00;2;Friday;1999-05-07;1999;5;Spring;7;03:00:00;3;0;18;4;False
1999-05-07 04:00:00;2;Friday;1999-05-07;1999;5;Spring;7;04:00:00;4;0;18;4;False
1999-05-07 05:00:00;2;Friday;1999-05-07;1999;5;Spring;7;05:00:00;5;0;18;4;False
1999-05-07 06:00:00;2;Friday;1999-05-07;1999;5;Spring;7;06:00:00;6;0;18;4;False
1999-05-07 07:00:00;3;Friday;1999-05-07;1999;5;Spring;7;07:00:00;7;0;18;4;False
1999-05-07 08:00:00;3;Friday;1999-05-07;1999;5;Spring;7;08:00:00;8;0;18;4;False
1999-05-07 09:00:00;3;Friday;1999-05-07;1999;5;Spring;7;09:00:00;9;0;18;4;False
1999-05-07 10:00:00;3;Friday;1999-05-07;1999;5;Spring;7;10:00:00;10;0;18;4;False
1999-05-07 11:00:00;3;Friday;1999-05-07;1999;5;Spring;7;11:00:00;11;0;18;4;False
1999-05-07 12:00:00;3;Friday;1999-05-07;1999;5;Spring;7;12:00:00;12;0;18;4;False
1999-05-07 13:00:00;3;Friday;1999-05-07;1999;5;Spring;7;13:00:00;13;0;18;4;False
